TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 20:33:04.000000000,-11.199029721952,-67.3695789116832,600.800597547192
1 Jan 2020 20:33:05.000000000,-11.1372572544723,-67.3827669734719,600.791898599469
1 Jan 2020 20:33:06.000000000,-11.0754842093007,-67.3959512562376,600.783245298896
1 Jan 2020 20:33:07.000000000,-11.0137105896972,-67.4091317830313,600.774637686572
1 Jan 2020 20:33:08.000000000,-10.9519363989209,-67.4223085768604,600.766075803383
1 Jan 2020 20:33:09.000000000,-10.8901616402301,-67.4354816607056,600.757559689987
1 Jan 2020 20:33:10.000000000,-10.8283863168817,-67.4486510575053,600.749089386841
1 Jan 2020 20:33:11.000000000,-10.7666104321318,-67.4618167901676,600.74066493417
1 Jan 2020 20:33:12.000000000,-10.7048339892356,-67.474978881562,600.732286371991
1 Jan 2020 20:33:13.000000000,-10.6430569914473,-67.488137354524,600.7239537401
1 Jan 2020 20:33:14.000000000,-10.5812794420199,-67.5012922318534,600.715667078074
1 Jan 2020 20:33:15.000000000,-10.5195013442056,-67.514443536318,600.707426425278
1 Jan 2020 20:33:16.000000000,-10.4577227012558,-67.5275912906516,600.699231820847
1 Jan 2020 20:33:17.000000000,-10.3959435164206,-67.5407355175501,600.691083303711
1 Jan 2020 20:33:18.000000000,-10.3341637929495,-67.5538762396809,600.682980912574
1 Jan 2020 20:33:19.000000000,-10.2723835340909,-67.5670134796738,600.674924685923
1 Jan 2020 20:33:20.000000000,-10.2106027430923,-67.5801472601271,600.666914662031
1 Jan 2020 20:33:21.000000000,-10.1488214232003,-67.5932776036045,600.658950878938
1 Jan 2020 20:33:22.000000000,-10.0870395776606,-67.606404532641,600.65103337448
1 Jan 2020 20:33:23.000000000,-10.025257209718,-67.6195280697335,600.643162186266
1 Jan 2020 20:33:24.000000000,-9.96347432261647,-67.6326482373512,600.635337351683
1 Jan 2020 20:33:25.000000000,-9.901690919599,-67.6457650579304,600.627558907908
1 Jan 2020 20:33:26.000000000,-9.83990700390778,-67.6588785538723,600.619826891888
1 Jan 2020 20:33:27.000000000,-9.77812257878413,-67.6719887475514,600.612141340358
1 Jan 2020 20:33:28.000000000,-9.7163376474685,-67.6850956613069,600.604502289822
1 Jan 2020 20:33:29.000000000,-9.65455221320053,-67.6981993174484,600.59690977657
1 Jan 2020 20:33:30.000000000,-9.59276627921897,-67.711299738253,600.589363836677
1 Jan 2020 20:33:31.000000000,-9.53097984876178,-67.724396945971,600.581864505989
1 Jan 2020 20:33:32.000000000,-9.46919292506608,-67.7374909628173,600.57441182013
1 Jan 2020 20:33:33.000000000,-9.4074055113682,-67.7505818109803,600.567005814506
1 Jan 2020 20:33:34.000000000,-9.34561761090363,-67.7636695126182,600.559646524301
1 Jan 2020 20:33:35.000000000,-9.28382922690711,-67.7767540898558,600.552333984482
1 Jan 2020 20:33:36.000000000,-9.22204036261253,-67.7898355647935,600.545068229789
1 Jan 2020 20:33:37.000000000,-9.16025102125306,-67.8029139594982,600.537849294737
1 Jan 2020 20:33:38.000000000,-9.09846120606104,-67.8159892960092,600.530677213623
1 Jan 2020 20:33:39.000000000,-9.03667092026807,-67.8290615963357,600.523552020528
1 Jan 2020 20:33:40.000000000,-8.97488016710497,-67.8421308824618,600.516473749297
1 Jan 2020 20:33:41.000000000,-8.91308894980186,-67.8551971763383,600.509442433563
1 Jan 2020 20:33:42.000000000,-8.85129727158806,-67.8682604998926,600.50245810673
1 Jan 2020 20:33:43.000000000,-8.78950513569217,-67.8813208750191,600.495520801984
1 Jan 2020 20:33:44.000000000,-8.72771254534206,-67.8943783235885,600.488630552285
1 Jan 2020 20:33:45.000000000,-8.66591950376485,-67.9074328674434,600.48178739037
1 Jan 2020 20:33:46.000000000,-8.60412601418701,-67.920484528397,600.474991348754
1 Jan 2020 20:33:47.000000000,-8.54233207983425,-67.9335333282364,600.468242459725
1 Jan 2020 20:33:48.000000000,-8.48053770393157,-67.9465792887203,600.46154075535
1 Jan 2020 20:33:49.000000000,-8.41874288970331,-67.959622431585,600.454886267475
1 Jan 2020 20:33:50.000000000,-8.35694764037309,-67.9726627785348,600.44827902771
1 Jan 2020 20:33:51.000000000,-8.29515195916391,-67.9857003512531,600.441719067461
1 Jan 2020 20:33:52.000000000,-8.23335584929799,-67.9987351713933,600.435206417891
1 Jan 2020 20:33:53.000000000,-8.17155931399697,-68.0117672605829,600.428741109944
1 Jan 2020 20:33:54.000000000,-8.10976235648181,-68.0247966404277,600.422323174344
1 Jan 2020 20:33:55.000000000,-8.04796497997281,-68.037823332503,600.415952641584
1 Jan 2020 20:33:56.000000000,-7.9861671876896,-68.0508473583639,600.40962954194
1 Jan 2020 20:33:57.000000000,-7.92436898285123,-68.0638687395369,600.403353905451
1 Jan 2020 20:33:58.000000000,-7.86257036867603,-68.0768874975247,600.397125761938
1 Jan 2020 20:33:59.000000000,-7.8007713483818,-68.0899036538043,600.390945141004
